Title,ISBN,Goodreads Book ID
Before and After ,,44908411.before-and-after
A Deadly Education ,9780593128480.0,50548197.a-deadly-education
Deacon King Kong,9780735216723.0,51045613.deacon-king-kong
The Switch,,45134200.the-switch
Black Sun ,9781534437678.0,50892360.black-sun
Credence,9781660089055.0,49084724.credence
Playing with Fire,9798680019214.0,5060378.playing-with-fire
Heart Bones,,51007311.heart-bones
If It Bleeds,,46015758.if-it-bleeds
The Evening and the Morning ,9780525954989.0,49239093.the-evening-and-the-morning
Troubled Blood ,9780751579932.0,51807232.troubled-blood
The Night Watchman,9780062671202.0,43721059.the-night-watchman
The Kingdom of Back,9781524739010.0,45872054.the-kingdom-of-back
Rodham,9780399590917.0,50253429.rodham
Migrations,9781250204028.0,8171378.migrations
The Henna Artist ,9780778310204.0,50607466.the-henna-artist
Eight Perfect Murders,9780062838209.0,52225186.eight-perfect-murders
From Blood and Ash ,9781952457012.0,52831200.from-blood-and-ash
Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,9781982141462.0,54114950.too-much-and-never-enough-how-my-family-created-the-worlds-most-dangerous-man
The Mountains Sing,9781616208189.0,49631287.the-mountains-sing
You Deserve Each Other,,50027029.you-deserve-each-other
Hate ,,58651625.hate
Undercover Bromance ,9781984806116.0,52655000.undercover-bromance
The Mirror & the Light ,9780805096606.0,40969531.the-mirror-the-light
A Good Neighborhood,9781250237279.0,44084930.a-good-neighborhood
Fake ,,123199658.fake
Fake It 'Til You Break It,,49367862.fake-it-til-you-break-it
One to Watch,9780525510444.0,53103895.one-to-watch
Don't Close Your Eyes,9781735322315.0,125622325.dont-close-your-eyes
Liar ,,16143347.liar
"Take a Hint, Dani Brown ",9780062941251.0,49976087.take-a-hint-dani-brown
The Book of Lost Friends,9781984819888.0,53025903.the-book-of-lost-friends
Brontë’s Mistress,9781982137236.0,52760782.brontës-mistress
The Other Mrs.,9781488099601.0,50748999.the-other-mrs
The Last Flight,9781728215723.0,52652923.the-last-flight
Complicated Moonlight ,,80092227.complicated-moonlight
The Present ,9781838056124.0,2767.A_People_s_History_of_the_United_States?from_search=true&from_srp=true&qid=BwSx8I377s&rank=1.the-present
The Inheritance Games ,9781368052405.0,52439531.the-inheritance-games
The Happy Ever After Playlist ,9781538715635.0,50208350.the-happy-ever-after-playlist
One by One,,9969571.one-by-one
Infinity Son ,9781471187803.0,34510711.infinity-son
Weather,9780385351102.0,53369734.weather
Little Secrets,,45046683.little-secrets
Be My Brayshaw ,9798649157605.0,45993380.be-my-brayshaw
The Honey-Don't List,9781982123918.0,51086670.the-honey-dont-list
The Past ,9781838056117.0,34452.Many_Lives_Many_Masters?from_search=true&from_srp=true&qid=bhvh3TsaQq&rank=1.the-past
"Sigh, Gone: A Misfit's Memoir of Great Books, Punk Rock, and the Fight to Fit In",9781250194718.0,45046838.sigh-gone-a-misfits-memoir-of-great-books-punk-rock-and-the-fight-to-fit-in
Heartstopper: Volume Three ,,43449920.heartstopper-volume-three
You Are Not Alone,9781250202031.0,45046742.you-are-not-alone
Project Hail Mary,9780593135204.0,54493401.project-hail-mary
The Four Winds,,53138081.the-four-winds
Malibu Rising,,55404546.malibu-rising
A ​Court of Silver Flames ,9781681196282.0,53138095.a-court-of-silver-flames
The Love Hypothesis,9780593336823.0,56732449.the-love-hypothesis
People We Meet on Vacation,9781984806758.0,54985743.people-we-meet-on-vacation
Klara and the Sun,9780593318171.0,54120408.klara-and-the-sun
The Lost Apothecary,9780778311010.0,53288434.the-lost-apothecary
The Last Thing He Told Me,,54981009.the-last-thing-he-told-me
Karma: A Yogi's Guide to Crafting Your Destiny,9780593232019.0,54895722.karma-a-yogis-guide-to-crafting-your-destiny
One Last Stop,9781250244499.0,54860443.one-last-stop
"Beautiful World, Where Are You",9780374602604.0,75555793.beautiful-world-where-are-you
Later,,127555313.later
The Anthropocene Reviewed,9780525555216.0,55145261.the-anthropocene-reviewed
Billy Summers,9781982173616.0,56852407.billy-summers
The Maidens,9781250304452.0,45300567.the-maidens
The ​Crown of Gilded Bones ,9781952457258.0,55240343.the-crown-of-gilded-bones
Fugitive Telemetry ,9781250765376.0,53205854.fugitive-telemetry
The Gilded Ones ,,40024121.the-gilded-ones
The Soulmate Equation,9781982123963.0,58438593.the-soulmate-equation
Chain of Iron ,9781406358100.0,17699855.chain-of-iron
Crying in H Mart,9780525657743.0,54814676.crying-in-h-mart
The Final Girl Support Group,9780593201237.0,55829194.the-final-girl-support-group
Finlay Donovan Is Killing It ,9781250241702.0,53138099.finlay-donovan-is-killing-it
"Act Your Age, Eve Brown ",9780062941282.0,51824384.act-your-age-eve-brown
Empire of Pain: The Secret History of the Sackler Dynasty,9780385545686.0,43868109.empire-of-pain-the-secret-history-of-the-sackler-dynasty
The Hawthorne Legacy ,9780241480748.0,50531218.the-hawthorne-legacy
The Paris Library,9781982134198.0,52761909.the-paris-library
Cloud Cuckoo Land,9781982168438.0,56783258.cloud-cuckoo-land
Any Way the Wind Blows ,9781250254337.0,52190991.any-way-the-wind-blows
When Strivings Cease: Replacing the Gospel of Self-Improvement with the Gospel of Life-Transforming Grace,9781400224999.0,57468162.when-strivings-cease-replacing-the-gospel-of-self-improvement-with-the-gospel-of-life-transforming-grace
Firekeeper's Daughter,,52346471.firekeepers-daughter
Concrete Rose ,9780062846716.0,52822210.concrete-rose
The Wife Upstairs,9781250245496.0,53137893.the-wife-upstairs
The Witch's Heart,9780593099940.0,53438195.the-witchs-heart
Broken,9781250077035.0,55987278.broken
The Mary Shelley Club,9781250230102.0,48424478.the-mary-shelley-club
My Wife Jodie,9781838391102.0,58408233.my-wife-jodie
Heartstopper: Volume Four ,9781338617566.0,56060300.heartstopper-volume-four
The Zero Signal ,,57740836.the-zero-signal
Leaving Isn't the Hardest Thing,,54831125.leaving-isnt-the-hardest-thing
Blood Heir ,9781641971584.0,42359583.blood-heir
The Good Sister,9781250120953.0,53137974.the-good-sister
The Guncle ,9780525542285.0,54508798.the-guncle
Lore,9781484778203.0,53375824.lore
Under the Whispering Door,9781250217349.0,53205888.under-the-whispering-door
The Heart Principle ,9780451490841.0,50056075.the-heart-principle
Wild Sign ,9780440001584.0,54325980.wild-sign
The Paper Palace,,55994372.the-paper-palace
The Ex Talk,,53415121.the-ex-talk
The Burning Girls,9781984825025.0,53387949.the-burning-girls
"Detransition, Baby",9780593133378.0,48890225.detransition-baby
Second First Impressions,9780063007130.0,45553600.second-first-impressions
Glint ,,56530123.glint
Lore Olympus: Volume One ,9780593160299.0,57282218.lore-olympus-volume-one
Outlawed,9781635575439.0,50997696.outlawed
The Lincoln Highway,9780735222359.0,57109107.the-lincoln-highway
Last One to Die,9780702304934.0,55579526.last-one-to-die
Life's Too Short ,9781538715680.0,54377375.lifes-too-short
Mina and the Undead ,9781912979479.0,52128599.mina-and-the-undead
Think Again: The Power of Knowing What You Don't Know,9781984878106.0,55539565.think-again-the-power-of-knowing-what-you-dont-know
How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,9780385546133.0,52908942.how-to-avoid-a-climate-disaster-the-solutions-we-have-and-the-breakthroughs-we-need
The Reading List,9780063025288.0,55276648.the-reading-list
Instructions for Dancing,,55600878.instructions-for-dancing
Gleam ,,57214537.gleam
Ace of Spades,9781474967532.0,42603984.ace-of-spades
Black Buck,,53091994.black-buck
The Forest of Vanishing Stars,9781982158934.0,55711683.the-forest-of-vanishing-stars
All Rhodes Lead Here,,57605091.all-rhodes-lead-here
The Plot,9781250790767.0,55315487.the-plot
The Man Who Died Twice ,,55457493.the-man-who-died-twice
Lycanthropy and Other Chronic Illnesses,9781683692348.0,53451751.lycanthropy-and-other-chronic-illnesses
Ariadne,9781250773586.0,54860614.ariadne
The Girl Who...,9780349003528.0,17851885.the-girl-who
Dial A for Aunties ,9780593336731.0,53310061.dial-a-for-aunties
When the Stars Go Dark,9780593237892.0,54895727.when-the-stars-go-dark
The Shadow of the Gods ,,52694527.the-shadow-of-the-gods
The One Hundred Years of Lenni and Margot,9780063017504.0,54798488.the-one-hundred-years-of-lenni-and-margot
"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race",9781982115852.0,54968118.the-code-breaker-jennifer-doudna-gene-editing-and-the-future-of-the-human-race
Infinite Country,,57772571.infinite-country
Great Circle,,54976986.great-circle
Razorblade Tears,,54860585.razorblade-tears
Yellow Wife,9781982149109.0,54304031.yellow-wife
The Other Black Girl,9781982160135.0,55711688.the-other-black-girl
Rock Paper Scissors,9781250266101.0,56269064.rock-paper-scissors
The Removed,9780062997548.0,53441181.the-removed
The Premonition: A Pandemic Story,9780393881554.0,56790170.the-premonition-a-pandemic-story
Seven Days in June,,55648820.seven-days-in-june
The Night She Disappeared,9781982137366.0,55922299.the-night-she-disappeared
The Boy I Am,9781788951227.0,55315853.the-boy-i-am
A Desolation Called Peace ,,45154547.a-desolation-called-peace
Never Saw Me Coming,9780778311553.0,56383038.never-saw-me-coming
Book Lovers,,58690308.book-lovers
Lessons in Chemistry,,206305528.lessons-in-chemistry
I'm Glad My Mom Died,,59366244.im-glad-my-mom-died
Reminders of Him,,58341222.reminders-of-him
The Maid ,,55196813.the-maid
House of Sky and Breath ,9781408884423.0,40132775.house-of-sky-and-breath
"Tomorrow, and Tomorrow, and Tomorrow",,58784475.tomorrow-and-tomorrow-and-tomorrow
Sea of Tranquility,9780593321447.0,58446227.sea-of-tranquility
Remarkably Bright Creatures,9780063204157.0,58733693.remarkably-bright-creatures
Carrie Soto Is Back,9780593158685.0,60435878.carrie-soto-is-back
Babel,9780063021426.0,57945316.babel
Every Summer After,9780593438534.0,58014893.every-summer-after
Love on the Brain,,59571699.love-on-the-brain
The Diamond Eye,9780062943514.0,58490567.the-diamond-eye
The Bodyguard,9781250219398.0,58724801.the-bodyguard
Black Cake,,57926137.black-cake
Things We Never Got Over ,9781945631849.0,60060431.things-we-never-got-over
Part of Your World ,9781538704370.0,195820807.part-of-your-world
"Hook, Line, and Sinker ",9780063045699.0,58283080.hook-line-and-sinker
Daughter of the Moon Goddess ,9780063031302.0,57789637.daughter-of-the-moon-goddess
The Paris Apartment,9780063003057.0,58468990.the-paris-apartment
The Ballad of Never After ,9781250268426.0,59808071.the-ballad-of-never-after
Gallant,9780062835772.0,58064046.gallant
I Must Betray You,9781984836038.0,56970272.i-must-betray-you
The Girl Who Fell Beneath the Sea,9781250780867.0,56978100.the-girl-who-fell-beneath-the-sea
The Final Gambit ,9780316371124.0,58658940.the-final-gambit
I Kissed Shara Wheeler,9781250244451.0,58756420.i-kissed-shara-wheeler
One Italian Summer,9781982166793.0,58438583.one-italian-summer
Under One Roof ,,59651557.under-one-roof
It Starts with Us ,9781668001226.0,60393672.it-starts-with-us
A Flicker in the Dark,9781250803825.0,57693172.a-flicker-in-the-dark
Legends & Lattes ,,29863662.legends-lattes
Upgrade,9780593157534.0,59838811.upgrade
The Dead Romantics,9780593336489.0,58885776.the-dead-romantics
Twisted Hate ,,62056935.twisted-hate
Lore Olympus: Volume Two ,9780593356081.0,57717417.lore-olympus-volume-two
Nettle & Bone,9781250244048.0,56179377.nettle-bone
The American Roommate Experiment ,9781668002773.0,60114057.the-american-roommate-experiment
The Kaiju Preservation Society,9780765389121.0,57693406.the-kaiju-preservation-society
The Last House on the Street,9781250267962.0,57693519.the-last-house-on-the-street
Demon Copperhead,,60194162.demon-copperhead
Stuck with You ,,59651555.stuck-with-you
The Golden Couple,9781250273208.0,57693416.the-golden-couple
Something Wilder,9781982173401.0,59345253.something-wilder
The War of Two Queens ,9781952457722.0,57815107.the-war-of-two-queens
Olga Dies Dreaming,9781250786173.0,57693171.olga-dies-dreaming
Violeta,9780593496206.0,57933338.violeta
Twisted Lies ,,62058385.twisted-lies
The Cartographers,9780062910691.0,55004093.the-cartographers
Trust,9780593420317.0,58210933.trust
Below Zero ,,59651553.below-zero
Kaikeyi,9780759557338.0,57127277.kaikeyi
Book of Night ,9781250812193.0,58293924.book-of-night
The Candy House,9781476716763.0,58437521.the-candy-house
Anatomy ,,57917042.anatomy
The No-Show,9780593438442.0,58678549.the-no-show
The It Girl,9781982155261.0,59345249.the-it-girl
Mad Honey,9781984818386.0,59912428.mad-honey
How High We Go in the Dark,9780063072640.0,57850265.how-high-we-go-in-the-dark
The Measure,9780063204201.0,58884736.the-measure
A Magic Steeped in Poison ,9781250767080.0,56978089.a-magic-steeped-in-poison
Fairy Tale,9781668002179.0,60177373.fairy-tale
What Moves the Dead ,9781250830753.0,58724626.what-moves-the-dead
The Overnight Guest,9780778311935.0,60164470.the-overnight-guest
The Night Shift,9781250268884.0,57693427.the-night-shift
Ruby Fever ,,39909230.ruby-fever
The Cackling of the Crows,9781737766209.0,61129749.the-cackling-of-the-crows
Killers of a Certain Age,9780593200681.0,60149532.killers-of-a-certain-age
The Book Woman's Daughter ,,58803339.the-book-womans-daughter
The Ink Black Heart ,9780316473538.0,60144955.the-ink-black-heart
Daisy Darker,9781250843937.0,59808050.daisy-darker
The School for Good Mothers,,57846320.the-school-for-good-mothers
Fevered Star ,,57339626.fevered-star
The Hotel Nantucket,9780316258678.0,59227941.the-hotel-nantucket
The Magnificent Lives of Marjorie Post,9780593355688.0,57792084.the-magnificent-lives-of-marjorie-post
The House Across the Lake,,58909880.the-house-across-the-lake
Reckless Girls,9781250274250.0,57693168.reckless-girls
Electric Idol ,9781728231761.0,57661359.electric-idol
Nine Lives,9780062980076.0,58385688.nine-lives
Kingdom of the Feared ,9780316342087.0,58470171.kingdom-of-the-feared
Bloomsbury Girls,9781250276698.0,58428207.bloomsbury-girls
The Bullet That Missed ,9780241512425.0,58957615.the-bullet-that-missed
Nora Goes Off Script,9780593420034.0,58988426.nora-goes-off-script
Hunt the Stars ,9780063051034.0,56754734.hunt-the-stars
This Time Tomorrow,9780525539001.0,59089704.this-time-tomorrow
Bloodmarked ,9781534441637.0,59365195.bloodmarked
Shadows Reel ,,58367544.shadows-reel
My Killer Vacation,9798201353605.0,60191114.my-killer-vacation
A Prayer for the Crown-Shy ,,40864030.a-prayer-for-the-crown-shy
Sweep of the Heart ,,62801889.sweep-of-the-heart
Peach Blossom Spring,9780316286732.0,58231775.peach-blossom-spring
Our Wives Under the Sea,9781529017229.0,58659343.our-wives-under-the-sea
The Violin Conspiracy,9780593315415.0,58386733.the-violin-conspiracy
Hotel Magnifique,9780593404515.0,55812605.hotel-magnifique
Fourth Wing ,9781649374042.0,61431922.fourth-wing
Happy Place,9780593441275.0,61718053.happy-place
Yellowface,,62047984.yellowface
"Love, Theoretically",9781408725795.0,61326735.love-theoretically
Divine Rivals ,9781250857439.0,60784546.divine-rivals
Iron Flame ,9781649374172.0,90202302.iron-flame
A Curse for True Love ,9781250851208.0,62816044.a-curse-for-true-love
Tress of the Emerald Sea ,,60531406.tress-of-the-emerald-sea
Emily Wilde's Encyclopaedia of Faeries ,9780593500132.0,60657589.emily-wildes-encyclopaedia-of-faeries
Hell Bent ,9781250313102.0,60652997.hell-bent
Hello Beautiful,,61771675.hello-beautiful
Yours Truly ,9781538704394.0,61918816.yours-truly
The Right Move ,,84943172.the-right-move
All the Dangerous Things,9781250803856.0,60784636.all-the-dangerous-things
The Adventures of Amina al-Sirafi ,,61294937.the-adventures-of-amina-al-sirafi
Final Offer ,9781728272221.0,61681786.final-offer
The Ashes & the Star-Cursed King ,,1582996.City_of_Ashes?from_search=true&from_srp=true&qid=H5Ww1H7CU2&rank=1.the-ashes-the-star-cursed-king
Vera Wong's Unsolicited Advice for Murderers,9780593549223.0,61827543.vera-wongs-unsolicited-advice-for-murderers
Maame,,60784605.maame
Lady Tan's Circle of Women,9781982117085.0,62919732.lady-tans-circle-of-women
Things We Left Behind ,9798886439298.0,116536542.things-we-left-behind
